start_time,end_time,name,car_id,car_name,shots,shots_against,goals,goals_against,saves,assists,score,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,time_defensive_third,time_neutral_third,time_offensive_third,time_defensive_half,time_offensive_half,time_behind_ball,time_infront_ball,time_most_back,time_most_forward,goals_against_while_last_defender,time_closest_to_ball,time_farthest_from_ball,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,mvp
0,301.906,[huiTre] tMd^,1568,Octane ZSR,5,5,3,2,0,0,580,3118,2954,3276,3702,164.63,71.17,64.82,198.64,101.98,227.28,73.34,145.4,139.0,2.0,133.9,150.4,54.76349,21.562105,23.674406,66.076775,33.923225,75.60375,24.396246,52.33604,50.032394,48.19667,54.135765,False
0,348.77695,Tripz_Oh,23,Octane,3,4,0,1,1,0,230,2901,2626,3117,3890,164.27,103.08,78.17,222.1,123.42,231.68,113.84,115.3,119.4,1.0,119.2,106.5,47.54283,22.62387,29.833294,64.27992,35.720074,67.05256,32.94744,34.240067,35.457623,35.39823,31.626776,False
0,355.46765,Plum,4284,Fennec,2,4,1,2,1,0,271,2916,2892,2943,3876,119.52,133.55,100.29,180.64,172.73,258.21,95.15,94.4,123.0,0.0,115.9,103.1,33.823864,28.38182,37.79432,51.119225,48.880775,73.07279,26.927214,27.969542,36.443363,34.33972,30.547241,False
0,453.3759,Typical,23,Octane,6,8,2,2,1,0,557,2887,2515,3169,3660,189.29,131.95,127.18,262.32,186.11,305.27,143.16,129.8,160.2,0.0,158.5,152.9,42.212658,28.361805,29.425539,58.497425,41.502575,68.07528,31.924715,29.816462,36.79967,36.40916,35.12278,True
0,333.398,keatoa,23,Octane,1,5,1,1,4,1,492,3000,2705,3256,3829,130.78,123.07,70.2,205.9,118.16,239.94,84.11,94.6,97.1,1.0,107.9,105.9,40.35797,21.663322,37.97871,63.537617,36.462383,74.04413,25.955872,29.439224,30.217216,33.57814,32.95575,True
0,263.732,Rain Cozy,23,Octane,1,3,1,1,1,0,267,3059,2682,3436,3689,91.47,88.41,83.64,139.48,124.05,179.9,83.62,67.9,95.7,0.0,69.9,108.0,34.710835,31.739525,33.549633,52.92756,47.07244,68.26807,31.731937,26.979774,38.025986,27.774467,42.913338,False
0,315.42615,suho,4284,Fennec,1,7,1,0,3,1,534,2583,2756,2485,2929,202.57,85.64,27.07,242.85,72.42,252.98,62.3,146.9,91.2,0.0,104.7,96.5,64.25082,8.586018,27.163155,77.029205,22.970785,80.239784,19.760214,47.950123,29.7689,34.17548,31.498892,True
0,363.38004,truthEVA,23,Octane,1,7,1,3,1,1,314,2733,2298,3132,3356,165.98,114.78,79.16,227.68,132.25,217.5,142.42,85.0,161.8,1.0,118.6,123.0,46.115807,21.993778,31.89042,63.256744,36.743256,60.4301,39.56991,24.60986,46.845592,34.337994,35.611916,False
0,381.868,LORD OMG,23,Octane,3,7,1,4,1,1,540,2347,2123,2558,3139,159.85,124.79,96.25,227.66,153.23,262.78,118.11,150.9,212.2,0.0,200.4,162.7,41.9675,25.269762,32.762737,59.770535,40.22946,68.99104,31.008951,42.17204,59.30356,56.005814,45.469788,False
0,334.51874,jj.dunbar,4284,Fennec,0,11,0,2,3,1,386,3202,3334,3113,3773,158.95,114.55,60.8,220.06,114.24,227.22,107.08,121.9,120.3,1.0,90.6,141.9,47.547115,18.187258,34.265633,65.8271,34.1729,67.968895,32.031113,37.794933,37.298855,28.09041,43.995903,False
0,368.10922,RichieBoi,23,Octane,2,6,2,2,2,0,505,3016,2648,3412,3693,181.16,114.15,66.09,237.32,124.09,271.89,89.51,132.2,120.4,0.0,116.6,146.8,50.127285,18.287216,31.5855,65.66503,34.334965,75.23243,24.767569,37.768192,34.397053,33.31143,41.939262,True
0,381.298,Mr. Sandman,1568,Octane ZSR,3,3,0,3,1,1,300,3151,3116,3098,3441,207.96,105.39,67.18,269.45,111.08,265.89,114.64,211.2,144.4,3.0,147.8,208.0,54.65009,17.654324,27.69558,70.809135,29.190863,69.8736,30.1264,59.605453,40.752968,41.71253,58.702343,False
0,254.10706,Luke Apparently,5361,,0,8,0,5,0,0,70,3175,2882,3305,3565,137.98,77.13,38.33,178.23,75.21,158.02,95.42,77.6,87.4,3.0,57.8,105.5,54.442867,15.123896,30.433237,70.32433,29.675663,62.350063,37.649937,32.45504,36.55374,24.173985,44.123795,False
0,391.20618,Chim,4770,Dominus,2,9,3,5,2,1,669,3427,2973,3706,3794,236.65,96.43,56.72,292.24,97.56,292.07,97.73,121.1,117.9,2.0,98.0,137.0,60.71062,14.551052,24.738329,74.97179,25.028221,74.92816,25.07183,33.539204,32.652946,27.14155,37.94278,False
0,221.93332,capp,4284,Fennec,5,1,3,0,1,1,637,2989,2984,3169,3982,80.18,64.29,77.11,110.38,111.2,165.41,56.17,77.6,75.6,0.0,76.5,78.0,36.185574,34.800068,29.014349,49.81497,50.18504,74.65024,25.34976,36.95942,36.00686,36.43551,37.149933,True
0,412.01,Drizzle,6939,,1,7,0,4,0,0,130,2965,2933,2980,3406,191.54,127.26,86.64,260.66,144.78,290.41,115.04,95.6,154.7,0.0,127.4,133.9,47.2425,21.369377,31.38812,64.29065,35.709354,71.62659,28.373411,24.45263,39.569267,32.586456,34.249027,False
0,592.3409,CaZz,1018,Dominus GT,6,10,2,2,2,0,850,2974,2753,3204,3630,275.43,196.32,120.02,384.21,207.49,421.04,170.72,287.5,298.4,1.0,258.1,327.8,46.54342,20.281528,33.17505,64.93324,35.066757,71.15047,28.849533,50.062683,51.960712,44.94323,57.080166,False
0,381.10645,swarmson,2853,Twinzer,1,8,0,0,2,0,238,3014,2838,3113,3950,188.87,103.98,88.18,244.21,136.83,271.33,109.7,124.5,122.2,0.0,129.8,126.4,49.568275,23.142534,27.28919,64.090385,35.909615,71.20962,28.790386,33.190266,32.57711,34.603184,33.696785,False
0,356.14163,K2 alter.,23,Octane,3,16,2,2,5,1,752,2665,2617,2728,3619,178.24,108.56,64.25,240.69,110.36,236.33,114.72,91.2,136.8,1.0,138.0,98.7,50.773396,18.302237,30.924372,68.56288,31.437119,67.3209,32.679108,26.971075,40.456615,40.811497,29.189093,True
0,345.90698,Merzotz.,4284,Fennec,4,9,1,2,1,2,531,2694,2319,3123,3610,159.39,81.32,104.75,199.02,146.44,239.34,106.12,94.3,129.3,0.0,129.5,104.4,46.138477,30.321888,23.539627,57.610138,42.389854,69.28154,30.718464,28.756138,39.429146,39.490135,31.836063,False
0,354.96164,Bay II,23,Octane,2,6,0,1,1,2,314,2887,2930,2892,4049,141.45,96.59,109.32,189.04,158.32,254.04,93.32,103.9,130.6,0.0,128.3,95.0,40.721443,31.471674,27.806887,54.42193,45.57808,73.13451,26.865501,30.83818,38.762913,38.080254,28.196604,False
0,263.58182,yslovoxo,23,Octane,3,3,0,1,0,2,226,2304,1882,2779,3510,93.91,90.64,75.78,137.88,122.45,184.71,75.62,82.4,81.7,0.0,103.8,57.6,36.073444,29.109205,34.817345,52.963543,47.03645,70.95225,29.047747,32.7517,32.47347,41.257603,22.894392,False
0,260.206,[huiTre] tMd^,1568,Octane ZSR,2,4,0,0,1,0,180,2810,2719,3019,3662,105.15,88.56,66.28,150.64,109.35,174.51,85.48,123.5,135.2,0.0,112.1,146.4,40.443863,25.49329,34.06285,57.940693,42.05931,67.12182,32.87819,49.152275,53.808804,44.61514,58.266335,False
0,307.62936,mooniotho,23,Octane,1,4,1,1,0,0,202,3300,3076,3475,3759,134.53,90.25,82.14,176.44,130.49,225.97,80.96,100.7,97.8,0.0,78.2,104.5,43.83227,26.762676,29.405058,57.48542,42.514584,73.62265,26.37735,34.768497,33.76722,26.999964,36.080517,False
0,336.51965,Skizo,4770,Dominus,3,7,1,1,3,1,501,3051,2977,3109,3832,189.64,86.33,60.31,237.0,99.27,238.32,97.96,116.2,96.8,0.0,107.5,113.4,56.393482,17.93446,25.67206,70.47908,29.520922,70.869514,29.130487,35.80783,29.829588,33.126865,34.944992,True
0,361.6598,IzJenks,23,Octane,1,6,0,4,1,1,240,3094,2793,3297,3684,145.48,128.39,84.2,211.96,146.11,259.13,98.94,97.2,134.9,0.0,120.9,121.1,40.628925,23.514956,35.856117,59.19513,40.80487,72.36853,27.631468,28.53201,39.598434,35.488888,35.547596,False
0,382.20078,tynitot,23,Octane,4,8,3,6,0,1,643,2918,2605,3212,3488,194.9,105.94,80.53,260.0,121.37,279.87,101.5,91.5,115.7,1.0,112.4,124.5,51.10523,21.115976,27.778797,68.17526,31.824738,73.38543,26.614574,25.97587,32.84599,31.909155,35.344215,False
0,358.4432,maybedertdawg,23,Octane,1,5,0,2,1,0,257,2937,2925,3005,3841,169.09,98.62,90.4,220.75,137.35,244.39,113.72,117.8,102.7,2.0,124.2,119.3,47.21734,25.24364,27.539026,61.64479,38.35521,68.2444,31.755608,34.003983,29.645239,35.8514,34.436974,False
0,362.18744,Drogon,23,Octane,3,3,1,0,1,2,371,3228,3324,3064,3984,159.96,131.31,67.46,232.37,126.36,272.51,86.21,131.8,104.8,0.0,101.2,122.5,44.59064,18.80523,36.60413,64.77574,35.224266,75.96733,24.032671,38.635162,30.720524,29.66524,35.909008,False
0,361.57324,zThatguyz,23,Octane,0,8,0,3,0,0,58,3586,3867,3397,3903,197.61,116.51,43.97,260.16,97.92,264.48,93.6,137.5,107.6,1.0,77.5,150.5,55.184452,12.2790365,32.536514,72.65415,27.345842,73.86059,26.139408,40.024452,31.320951,22.559237,43.80858,False
0,467.60797,MustachioRL,4284,Fennec,4,11,1,4,1,1,488,2899,2987,2758,3788,221.92,133.97,110.9,292.51,174.28,336.64,130.15,146.7,145.5,2.0,163.8,151.8,47.54172,23.758007,28.700272,62.66415,37.335846,72.11808,27.881914,33.06586,32.795383,36.920162,34.21539,False
0,323.631,Ktenium LykA1,1018,Dominus GT,4,7,3,2,0,2,830,3033,3111,3021,3659,184.41,95.03,43.6,232.59,90.44,259.22,63.82,154.9,164.5,1.0,156.0,163.4,57.085808,13.49678,29.417408,72.0026,27.9974,80.24393,19.756067,51.19476,54.367584,51.558315,54.00403,True
0,400.65457,k.anek.i,4284,Fennec,2,8,0,3,1,2,366,2784,2894,2673,4019,181.33,123.45,92.03,250.21,146.6,285.57,111.24,135.9,137.7,1.0,140.8,110.4,45.696934,23.19246,31.110607,63.055367,36.944637,71.96643,28.033567,35.523838,35.994354,36.804684,28.85822,False
0,333.17154,Andrueninja,4284,Fennec,3,6,0,1,0,0,182,2327,2253,2404,3267,115.6,91.41,125.86,155.95,176.92,221.42,111.46,75.2,135.3,0.0,136.3,73.9,34.72827,37.81056,27.461172,46.85012,53.14988,66.516464,33.483536,23.413662,42.12591,42.437263,23.008905,False
0,362.116,[huiTre] tMd^,1568,Octane ZSR,4,6,1,4,1,0,490,2692,2479,2888,3513,160.1,122.02,76.41,218.38,140.15,285.02,73.51,197.5,165.4,3.0,177.4,185.5,44.654564,21.312025,34.033413,60.90983,39.09017,79.496826,20.503166,57.9094,48.497288,52.015835,54.390854,False
0,362.302,Hoax,23,Octane,3,8,0,5,2,1,297,3485,3381,3500,3912,194.39,92.84,71.56,242.79,116.0,266.43,92.36,157.5,82.3,3.0,101.8,129.3,54.179325,19.944815,25.87586,67.66911,32.33089,74.25793,25.742079,46.151142,24.115803,29.829754,37.88789,False
0,445.029,Meiscool1122_,23,Octane,0,7,0,3,0,1,202,3105,3254,3050,3840,196.85,135.91,111.01,267.1,176.67,298.85,144.92,111.0,153.7,1.0,123.5,139.1,44.358562,25.01521,30.626225,60.188835,39.81116,67.34344,32.656555,25.99349,35.992786,28.920685,32.573826,False
0,347.9915,sameolemeek._.,4284,Fennec,4,9,0,0,2,3,495,2857,2879,2818,3548,158.29,97.15,80.05,210.13,125.36,240.57,94.93,104.5,116.6,0.0,96.2,110.8,47.181732,23.860624,28.957645,62.633762,37.36624,71.70492,28.295082,31.388922,35.023426,28.89583,33.28127,False
0,354.96164,Roskiller.,23,Octane,5,6,2,1,2,1,516,3269,3333,3314,4216,135.39,132.84,86.24,198.48,155.98,271.68,82.79,110.2,92.7,0.0,102.6,114.4,38.195053,24.32928,37.475666,55.995037,44.004967,76.644005,23.355997,32.70806,27.513948,30.452332,33.954647,True
0,373.48,Can't Fly,403,Dominus,4,4,1,4,2,0,470,2563,2186,3023,3538,162.78,119.34,90.67,218.51,154.2,273.37,99.42,152.6,207.5,1.0,186.9,173.2,43.665337,24.322006,32.012665,58.627354,41.37265,73.33083,26.669172,43.668625,59.37902,53.484043,49.5636,False
0,387.361,smrdf,403,Dominus,6,5,5,4,0,1,1120,2491,2336,2679,3363,184.18,107.52,94.47,236.6,149.47,271.41,114.77,144.9,223.2,1.0,207.9,160.4,47.694023,24.46332,27.84266,61.28422,38.715775,70.2807,29.719303,40.89985,63.001015,58.6824,45.27492,True
0,544.6697,yhunguzi,4284,Fennec,6,14,2,6,3,2,743,2729,2666,2752,3473,206.8,201.99,126.37,302.03,233.13,384.2,150.96,134.6,183.6,1.0,179.4,164.7,38.642647,23.613497,37.74385,56.437325,43.56267,71.79161,28.208385,26.466368,36.101223,35.27538,32.384922,False
0,452.9153,Treezy,23,Octane,8,8,1,2,1,2,469,3001,2610,3316,3599,179.62,164.32,104.35,256.89,191.4,302.29,146.01,133.5,156.8,0.0,126.8,156.2,40.067814,23.277342,36.654842,57.30443,42.695576,67.4303,32.569706,30.701654,36.06007,29.160822,35.922085,False
0,261.72025,Baconpasmagique,23,Octane,1,5,1,1,2,0,347,3054,2782,3349,3275,144.96,76.77,39.57,191.42,69.88,192.72,68.58,69.4,106.8,0.0,84.8,91.4,55.47647,15.143514,29.380022,73.2568,26.743206,73.75431,26.245695,28.838562,44.379807,35.2379,37.98047,False
0,344.432,[huiTre] tMd^,1568,Octane ZSR,4,5,0,3,1,1,370,3252,2986,3555,3569,130.93,144.63,68.34,200.1,143.81,234.16,109.74,167.4,174.4,0.0,129.1,212.7,38.072113,19.872055,42.055832,58.183826,41.816174,68.08956,31.91044,50.810417,52.93511,39.185337,64.56019,False
0,363.75015,pandy,23,Octane,5,4,2,2,1,2,522,2824,2932,2796,3743,159.46,131.11,72.92,223.17,140.33,284.33,79.17,130.2,96.6,1.0,134.2,107.3,43.86916,20.061075,36.06977,61.39477,38.60523,78.22008,21.779917,37.99685,28.19121,39.164185,31.313839,False
0,335.579,Weishaupten,402,Takumi,2,4,1,1,3,0,510,3354,3508,3218,3944,233.34,60.38,40.98,273.02,61.61,283.59,51.11,234.8,106.9,1.0,120.2,221.3,69.71616,12.2438,18.040035,81.588615,18.411379,84.72961,15.2703905,72.56769,33.038696,37.149216,68.395355,False
0,391.20618,Aruchizan,23,Octane,3,9,1,5,0,1,228,3039,3183,2933,3912,221.28,92.21,68.87,272.76,109.6,282.93,99.43,127.9,120.6,3.0,119.1,118.9,57.872166,18.011824,24.116016,71.335915,28.664085,73.99571,26.00429,35.422493,33.400726,32.985294,32.9299,False
0,362.323,[huiTre] tMd^,1568,Octane ZSR,5,4,2,2,1,1,630,3032,3073,3014,3423,151.41,126.98,82.33,211.53,149.13,271.82,88.91,163.1,184.9,0.0,149.1,199.1,41.974384,22.823797,35.201817,58.650806,41.349194,75.35275,24.647242,47.789272,54.1768,43.687187,58.337482,False
0,313.813,[huiTre] tMd^,1568,Octane ZSR,2,4,1,1,1,2,580,3069,2898,3281,3707,145.4,91.47,76.51,191.55,121.83,236.38,77.0,179.4,133.9,0.0,136.8,176.4,46.397343,24.414448,29.188206,61.123875,38.876125,75.42919,24.570808,60.040165,44.812584,45.783134,59.036148,False
0,412.01,Curiosity Cosby,8807,,4,7,3,4,1,0,583,2991,3158,2863,3494,200.19,140.84,67.48,270.59,137.92,306.68,101.83,147.4,134.2,2.0,138.3,148.5,49.00492,16.518568,34.476513,66.23828,33.76172,75.07282,24.927174,37.702065,34.325764,35.374462,37.983425,False
0,396.53964,Steel,4284,Fennec,3,8,2,4,1,1,522,3195,3152,3243,3995,226.08,109.88,60.21,293.07,103.09,307.03,89.14,130.1,123.0,2.0,130.5,124.8,57.06641,15.198021,27.735567,73.977684,26.022314,77.499565,22.500443,34.934616,33.028114,35.042023,33.51145,False
0,140.74597,TwistedHydro,23,Octane,2,0,2,0,0,0,264,3163,3236,3046,3817,57.81,41.64,40.1,70.33,69.22,113.9,25.65,65.9,39.7,0.0,39.1,52.3,41.42601,28.735218,29.838766,50.397705,49.60229,81.61949,18.380508,51.184467,30.834951,30.36893,40.62136,False
0,344.38272,HunterJ14,403,Dominus,2,7,1,3,2,0,344,2695,2763,2678,3188,185.68,113.76,44.58,254.37,89.64,232.2,111.81,86.2,104.0,1.0,113.9,88.2,53.973606,12.9585495,33.067844,73.94262,26.05738,67.49804,32.50196,26.17038,31.574472,34.58012,26.777582,False
0,381.10645,S1ipperyBeaver,23,Octane,0,8,0,0,2,1,247,3374,3134,3560,3979,196.76,110.65,73.51,251.72,129.21,283.33,97.59,129.9,129.4,0.0,108.0,150.2,51.653893,19.298016,29.048096,66.08038,33.91962,74.38045,25.619555,34.62984,34.496548,28.791555,40.041588,False
